payment_id,subscription_id,payment_date,amount,payment_status
17079,2287,2024-08-27,25.00,success
17080,2287,2024-07-27,25.00,success
17081,2287,2024-06-27,25.00,success
17082,2287,2024-05-27,25.00,success
17083,2287,2024-04-27,25.00,success
17084,2287,2024-03-27,25.00,success
17085,2287,2024-02-27,25.00,success
17086,2287,2024-01-27,25.00,success
17087,2288,2024-01-29,10.00,success
17088,2288,2023-12-29,10.00,success
17089,2288,2023-11-29,10.00,success
17090,2288,2023-10-29,10.00,success
17091,2288,2023-09-29,10.00,failed
17092,2288,2023-08-29,10.00,success
17093,2288,2023-07-29,10.00,success
17094,2288,2023-06-29,10.00,success
17095,2288,2023-05-29,10.00,success
17096,2288,2023-04-29,10.00,success
17097,2288,2023-03-29,10.00,success
17098,2289,2024-06-19,10.00,success
17099,2289,2024-05-19,10.00,success
17100,2289,2024-04-19,10.00,success
17101,2289,2024-03-19,10.00,success
17102,2289,2024-02-19,10.00,success
17103,2289,2024-01-19,10.00,success
17104,2289,2023-12-19,10.00,success
17105,2289,2023-11-19,10.00,success
17106,2289,2023-10-19,10.00,success
17107,2289,2023-09-19,10.00,success
17108,2290,2024-09-22,10.00,success
17109,2290,2024-08-22,10.00,success
17110,2290,2024-07-22,10.00,success
17111,2290,2024-06-22,10.00,success
17112,2290,2024-05-22,10.00,success
17113,2290,2024-04-22,10.00,success
17114,2291,2024-10-16,10.00,success
17115,2291,2024-09-16,10.00,success
17116,2291,2024-08-16,10.00,success
17117,2291,2024-07-16,10.00,success
17118,2291,2024-06-16,10.00,success
17119,2291,2024-05-16,10.00,success
17120,2291,2024-04-16,10.00,success
17121,2291,2024-03-16,10.00,success
17122,2291,2024-02-16,10.00,success
17123,2292,2023-10-24,10.00,success
17124,2292,2023-09-24,10.00,success
17125,2292,2023-08-24,10.00,success
17126,2292,2023-07-24,10.00,success
17127,2293,2024-11-15,10.00,success
17128,2293,2024-10-15,10.00,success
17129,2293,2024-09-15,10.00,success
17130,2293,2024-08-15,10.00,success
17131,2293,2024-07-15,10.00,success
17132,2293,2024-06-15,10.00,failed
17133,2293,2024-05-15,10.00,success
17134,2293,2024-04-15,10.00,success
17135,2293,2024-03-15,10.00,success
17136,2293,2024-02-15,10.00,success
17137,2294,2024-08-13,10.00,success
17138,2294,2024-07-13,10.00,success
17139,2294,2024-06-13,10.00,success
17140,2294,2024-05-13,10.00,success
17141,2295,2023-10-28,25.00,success
17142,2295,2023-09-28,25.00,success
17143,2295,2023-08-28,25.00,success
17144,2295,2023-07-28,25.00,success
17145,2296,2024-09-04,25.00,success
17146,2296,2024-08-04,25.00,success
17147,2296,2024-07-04,25.00,success
17148,2296,2024-06-04,25.00,success
17149,2296,2024-05-04,25.00,success
17150,2297,2024-03-25,10.00,success
17151,2297,2024-02-25,10.00,success
17152,2297,2024-01-25,10.00,success
17153,2297,2023-12-25,10.00,success
17154,2297,2023-11-25,10.00,success
17155,2297,2023-10-25,10.00,success
17156,2297,2023-09-25,10.00,success
17157,2297,2023-08-25,10.00,success
17158,2297,2023-07-25,10.00,success
17159,2297,2023-06-25,10.00,success
17160,2297,2023-05-25,10.00,success
17161,2297,2023-04-25,10.00,success
17162,2298,2024-08-04,10.00,success
17163,2298,2024-07-04,10.00,success
17164,2298,2024-06-04,10.00,success
17165,2298,2024-05-04,10.00,success
17166,2298,2024-04-04,10.00,success
17167,2299,2025-05-15,25.00,success
17168,2299,2025-04-15,25.00,success
17169,2299,2025-03-15,25.00,success
17170,2299,2025-02-15,25.00,success
17171,2299,2025-01-15,25.00,success
17172,2299,2024-12-15,25.00,success
17173,2299,2024-11-15,25.00,success
17174,2299,2024-10-15,25.00,success
17175,2299,2024-09-15,25.00,success
17176,2299,2024-08-15,25.00,success
17177,2299,2024-07-15,25.00,success
17178,2299,2024-06-15,25.00,success
17179,2300,2023-10-22,10.00,success
17180,2300,2023-09-22,10.00,success
17181,2300,2023-08-22,10.00,success
17182,2300,2023-07-22,10.00,success
17183,2300,2023-06-22,10.00,success
17184,2300,2023-05-22,10.00,success
17185,2300,2023-04-22,10.00,success
17186,2300,2023-03-22,10.00,success
17187,2301,2023-04-22,10.00,success
17188,2301,2023-03-22,10.00,success
17189,2301,2023-02-22,10.00,success
17190,2302,2024-09-11,25.00,success
17191,2302,2024-08-11,25.00,success
17192,2302,2024-07-11,25.00,success
17193,2302,2024-06-11,25.00,success
17194,2302,2024-05-11,25.00,success
17195,2302,2024-04-11,25.00,success
17196,2302,2024-03-11,25.00,success
17197,2302,2024-02-11,25.00,success
17198,2302,2024-01-11,25.00,success
17199,2303,2023-12-03,25.00,success
17200,2303,2023-11-03,25.00,success
17201,2303,2023-10-03,25.00,success
17202,2303,2023-09-03,25.00,success
17203,2304,2024-09-10,25.00,success
17204,2304,2024-08-10,25.00,success
17205,2304,2024-07-10,25.00,success
17206,2304,2024-06-10,25.00,success
17207,2304,2024-05-10,25.00,success
17208,2305,2023-12-28,25.00,success
17209,2305,2023-11-28,25.00,success
17210,2305,2023-10-28,25.00,success
17211,2305,2023-09-28,25.00,success
17212,2305,2023-08-28,25.00,success
17213,2306,2024-04-09,10.00,success
17214,2306,2024-03-09,10.00,success
17215,2306,2024-02-09,10.00,success
17216,2306,2024-01-09,10.00,success
17217,2306,2023-12-09,10.00,success
17218,2306,2023-11-09,10.00,success
17219,2306,2023-10-09,10.00,success
17220,2307,2024-03-14,10.00,success
17221,2307,2024-02-14,10.00,success
17222,2307,2024-01-14,10.00,success
17223,2307,2023-12-14,10.00,success
17224,2307,2023-11-14,10.00,success
17225,2307,2023-10-14,10.00,success
17226,2307,2023-09-14,10.00,success
17227,2307,2023-08-14,10.00,failed
17228,2307,2023-07-14,10.00,success
17229,2307,2023-06-14,10.00,success
17230,2307,2023-05-14,10.00,success
17231,2308,2024-08-30,10.00,success
17232,2308,2024-07-30,10.00,success
17233,2308,2024-06-30,10.00,success
17234,2308,2024-05-30,10.00,success
17235,2308,2024-04-30,10.00,success
17236,2308,2024-03-30,10.00,success
17237,2309,2023-12-29,10.00,success
17238,2309,2023-11-29,10.00,success
17239,2309,2023-10-29,10.00,success
17240,2309,2023-09-29,10.00,success
17241,2309,2023-08-29,10.00,success
17242,2310,2023-08-19,10.00,success
17243,2310,2023-07-19,10.00,success
17244,2310,2023-06-19,10.00,success
17245,2310,2023-05-19,10.00,success
17246,2311,2024-02-12,10.00,success
17247,2311,2024-01-12,10.00,success
17248,2311,2023-12-12,10.00,success
17249,2311,2023-11-12,10.00,success
17250,2311,2023-10-12,10.00,success
17251,2311,2023-09-12,10.00,success
17252,2311,2023-08-12,10.00,success
17253,2312,2025-03-13,25.00,success
17254,2312,2025-02-13,25.00,success
17255,2312,2025-01-13,25.00,success
17256,2312,2024-12-13,25.00,success
17257,2312,2024-11-13,25.00,success
17258,2312,2024-10-13,25.00,success
17259,2312,2024-09-13,25.00,success
17260,2312,2024-08-13,25.00,success
17261,2312,2024-07-13,25.00,success
17262,2312,2024-06-13,25.00,success
17263,2312,2024-05-13,25.00,success
17264,2312,2024-04-13,25.00,success
17265,2313,2023-05-29,25.00,success
17266,2313,2023-04-29,25.00,success
17267,2313,2023-03-29,25.00,success
17268,2313,2023-02-28,25.00,success
17269,2313,2023-01-29,25.00,success
17270,2314,2023-04-19,10.00,success
17271,2314,2023-03-19,10.00,success
17272,2315,2024-05-23,10.00,success
17273,2315,2024-04-23,10.00,failed
17274,2315,2024-03-23,10.00,success
17275,2316,2024-09-02,10.00,success
17276,2316,2024-08-02,10.00,success
17277,2316,2024-07-02,10.00,success
17278,2316,2024-06-02,10.00,success
17279,2316,2024-05-02,10.00,success
17280,2316,2024-04-02,10.00,success
17281,2316,2024-03-02,10.00,success
17282,2316,2024-02-02,10.00,success
17283,2316,2024-01-02,10.00,success
17284,2316,2023-12-02,10.00,success
17285,2317,2023-11-09,25.00,success
17286,2317,2023-10-09,25.00,success
17287,2317,2023-09-09,25.00,success
17288,2317,2023-08-09,25.00,success
17289,2317,2023-07-09,25.00,success
17290,2318,2023-08-08,25.00,failed
17291,2318,2023-07-08,25.00,success
17292,2318,2023-06-08,25.00,success
17293,2318,2023-05-08,25.00,success
17294,2318,2023-04-08,25.00,success
17295,2319,2024-08-05,10.00,success
17296,2319,2024-07-05,10.00,success
17297,2319,2024-06-05,10.00,success
17298,2319,2024-05-05,10.00,success
17299,2319,2024-04-05,10.00,success
17300,2320,2024-11-28,60.00,success
17301,2320,2024-10-28,60.00,success
17302,2320,2024-09-28,60.00,success
17303,2320,2024-08-28,60.00,success
17304,2320,2024-07-28,60.00,success
17305,2320,2024-06-28,60.00,success
17306,2320,2024-05-28,60.00,success
17307,2320,2024-04-28,60.00,success
17308,2320,2024-03-28,60.00,success
17309,2320,2024-02-28,60.00,success
17310,2320,2024-01-28,60.00,success
17311,2321,2024-07-14,10.00,success
17312,2321,2024-06-14,10.00,success
17313,2321,2024-05-14,10.00,success
17314,2321,2024-04-14,10.00,success
17315,2321,2024-03-14,10.00,success
17316,2321,2024-02-14,10.00,failed
17317,2321,2024-01-14,10.00,success
17318,2321,2023-12-14,10.00,success
17319,2321,2023-11-14,10.00,success
17320,2321,2023-10-14,10.00,success
17321,2321,2023-09-14,10.00,success
17322,2321,2023-08-14,10.00,success
17323,2322,2024-07-24,10.00,success
17324,2322,2024-06-24,10.00,success
17325,2323,2024-09-21,10.00,success
17326,2323,2024-08-21,10.00,success
17327,2323,2024-07-21,10.00,success
17328,2324,2024-01-25,10.00,success
17329,2324,2023-12-25,10.00,success
17330,2324,2023-11-25,10.00,success
17331,2324,2023-10-25,10.00,success
17332,2324,2023-09-25,10.00,success
17333,2324,2023-08-25,10.00,success
17334,2324,2023-07-25,10.00,success
17335,2324,2023-06-25,10.00,success
17336,2324,2023-05-25,10.00,success
17337,2324,2023-04-25,10.00,failed
17338,2324,2023-03-25,10.00,success
17339,2325,2024-06-25,10.00,success
17340,2325,2024-05-25,10.00,success
17341,2325,2024-04-25,10.00,success
17342,2325,2024-03-25,10.00,success
17343,2326,2023-03-02,10.00,success
17344,2326,2023-02-02,10.00,success
17345,2327,2024-07-23,10.00,success
17346,2327,2024-06-23,10.00,success
17347,2327,2024-05-23,10.00,success
17348,2327,2024-04-23,10.00,success
17349,2327,2024-03-23,10.00,success
17350,2327,2024-02-23,10.00,success
17351,2327,2024-01-23,10.00,success
17352,2328,2024-10-14,10.00,success
17353,2328,2024-09-14,10.00,success
17354,2328,2024-08-14,10.00,success
17355,2328,2024-07-14,10.00,success
17356,2328,2024-06-14,10.00,success
17357,2328,2024-05-14,10.00,success
17358,2329,2023-09-13,10.00,success
17359,2329,2023-08-13,10.00,success
17360,2330,2025-02-04,25.00,success
17361,2330,2025-01-04,25.00,success
17362,2330,2024-12-04,25.00,success
17363,2330,2024-11-04,25.00,success
17364,2330,2024-10-04,25.00,success
17365,2330,2024-09-04,25.00,success
17366,2330,2024-08-04,25.00,success
17367,2330,2024-07-04,25.00,success
17368,2330,2024-06-04,25.00,success
17369,2330,2024-05-04,25.00,success
17370,2330,2024-04-04,25.00,success
17371,2331,2024-01-14,25.00,success
17372,2331,2023-12-14,25.00,success
17373,2331,2023-11-14,25.00,success
17374,2331,2023-10-14,25.00,success
17375,2331,2023-09-14,25.00,success
17376,2331,2023-08-14,25.00,failed
17377,2331,2023-07-14,25.00,success
17378,2332,2024-11-20,10.00,success
17379,2332,2024-10-20,10.00,success
17380,2332,2024-09-20,10.00,success
17381,2332,2024-08-20,10.00,success
17382,2332,2024-07-20,10.00,success
17383,2332,2024-06-20,10.00,success
17384,2332,2024-05-20,10.00,success
17385,2332,2024-04-20,10.00,success
17386,2332,2024-03-20,10.00,success
17387,2332,2024-02-20,10.00,success
17388,2332,2024-01-20,10.00,success
17389,2332,2023-12-20,10.00,success
17390,2333,2023-12-27,10.00,success
17391,2333,2023-11-27,10.00,success
17392,2333,2023-10-27,10.00,success
17393,2333,2023-09-27,10.00,success
17394,2333,2023-08-27,10.00,success
17395,2333,2023-07-27,10.00,success
17396,2334,2024-11-07,25.00,success
17397,2334,2024-10-07,25.00,success
17398,2334,2024-09-07,25.00,success
17399,2334,2024-08-07,25.00,success
17400,2334,2024-07-07,25.00,success
17401,2334,2024-06-07,25.00,success
17402,2334,2024-05-07,25.00,success
17403,2335,2023-08-14,25.00,success
17404,2335,2023-07-14,25.00,success
17405,2335,2023-06-14,25.00,success
17406,2335,2023-05-14,25.00,success
17407,2335,2023-04-14,25.00,success
17408,2336,2024-12-07,10.00,success
17409,2336,2024-11-07,10.00,success
17410,2336,2024-10-07,10.00,failed
17411,2336,2024-09-07,10.00,success
17412,2336,2024-08-07,10.00,success
17413,2336,2024-07-07,10.00,success
17414,2336,2024-06-07,10.00,success
17415,2336,2024-05-07,10.00,success
17416,2336,2024-04-07,10.00,success
17417,2337,2024-03-14,10.00,success
17418,2337,2024-02-14,10.00,success
17419,2337,2024-01-14,10.00,success
17420,2337,2023-12-14,10.00,success
17421,2338,2024-09-10,25.00,success
17422,2338,2024-08-10,25.00,success
17423,2338,2024-07-10,25.00,success
17424,2338,2024-06-10,25.00,success
17425,2338,2024-05-10,25.00,success
17426,2338,2024-04-10,25.00,success
17427,2338,2024-03-10,25.00,success
17428,2338,2024-02-10,25.00,success
17429,2338,2024-01-10,25.00,success
17430,2338,2023-12-10,25.00,success
17431,2339,2024-09-20,10.00,success
17432,2339,2024-08-20,10.00,success
17433,2339,2024-07-20,10.00,success
17434,2339,2024-06-20,10.00,success
17435,2339,2024-05-20,10.00,success
17436,2339,2024-04-20,10.00,success
17437,2339,2024-03-20,10.00,success
17438,2339,2024-02-20,10.00,success
17439,2339,2024-01-20,10.00,success
17440,2339,2023-12-20,10.00,success
17441,2339,2023-11-20,10.00,success
17442,2339,2023-10-20,10.00,success
17443,2340,2024-07-22,25.00,success
17444,2340,2024-06-22,25.00,success
17445,2340,2024-05-22,25.00,success
17446,2340,2024-04-22,25.00,success
17447,2341,2025-01-05,10.00,success
17448,2341,2024-12-05,10.00,success
17449,2341,2024-11-05,10.00,success
17450,2341,2024-10-05,10.00,failed
17451,2341,2024-09-05,10.00,success
17452,2341,2024-08-05,10.00,success
17453,2341,2024-07-05,10.00,success
17454,2341,2024-06-05,10.00,success
17455,2341,2024-05-05,10.00,success
17456,2341,2024-04-05,10.00,success
17457,2342,2023-09-05,25.00,success
17458,2342,2023-08-05,25.00,success
17459,2342,2023-07-05,25.00,success
17460,2342,2023-06-05,25.00,success
17461,2342,2023-05-05,25.00,success
17462,2342,2023-04-05,25.00,success
17463,2343,2023-05-28,25.00,success
17464,2343,2023-04-28,25.00,success
17465,2343,2023-03-28,25.00,success
17466,2343,2023-02-28,25.00,failed
17467,2343,2023-01-28,25.00,success
17468,2344,2025-02-14,10.00,success
17469,2344,2025-01-14,10.00,success
17470,2344,2024-12-14,10.00,success
17471,2344,2024-11-14,10.00,success
17472,2344,2024-10-14,10.00,success
17473,2344,2024-09-14,10.00,success
17474,2344,2024-08-14,10.00,success
17475,2344,2024-07-14,10.00,success
17476,2344,2024-06-14,10.00,success
17477,2345,2025-05-03,25.00,success
17478,2345,2025-04-03,25.00,success
17479,2345,2025-03-03,25.00,success
17480,2345,2025-02-03,25.00,success
17481,2345,2025-01-03,25.00,success
17482,2345,2024-12-03,25.00,success
17483,2345,2024-11-03,25.00,success
17484,2345,2024-10-03,25.00,success
17485,2345,2024-09-03,25.00,success
17486,2345,2024-08-03,25.00,success
17487,2345,2024-07-03,25.00,success
17488,2346,2024-09-26,10.00,success
17489,2346,2024-08-26,10.00,success
17490,2346,2024-07-26,10.00,success
17491,2346,2024-06-26,10.00,success
17492,2346,2024-05-26,10.00,success
17493,2346,2024-04-26,10.00,success
17494,2346,2024-03-26,10.00,success
17495,2346,2024-02-26,10.00,failed
17496,2346,2024-01-26,10.00,failed
17497,2346,2023-12-26,10.00,success
17498,2346,2023-11-26,10.00,success
17499,2347,2023-07-24,10.00,success
17500,2347,2023-06-24,10.00,success
17501,2347,2023-05-24,10.00,success
17502,2347,2023-04-24,10.00,failed
17503,2347,2023-03-24,10.00,success
17504,2348,2025-01-06,10.00,success
17505,2348,2024-12-06,10.00,success
17506,2348,2024-11-06,10.00,success
17507,2348,2024-10-06,10.00,success
17508,2348,2024-09-06,10.00,success
17509,2348,2024-08-06,10.00,success
17510,2348,2024-07-06,10.00,success
17511,2348,2024-06-06,10.00,success
17512,2348,2024-05-06,10.00,success
17513,2348,2024-04-06,10.00,success
17514,2348,2024-03-06,10.00,failed
17515,2349,2024-03-17,25.00,success
17516,2349,2024-02-17,25.00,success
17517,2349,2024-01-17,25.00,success
17518,2349,2023-12-17,25.00,success
17519,2349,2023-11-17,25.00,success
17520,2349,2023-10-17,25.00,success
17521,2349,2023-09-17,25.00,success
17522,2349,2023-08-17,25.00,success
17523,2350,2024-01-10,25.00,failed
17524,2350,2023-12-10,25.00,success
17525,2351,2024-08-14,10.00,success
17526,2351,2024-07-14,10.00,success
17527,2351,2024-06-14,10.00,success
17528,2351,2024-05-14,10.00,success
17529,2351,2024-04-14,10.00,success
17530,2352,2024-04-13,10.00,success
17531,2352,2024-03-13,10.00,success
17532,2353,2024-11-28,25.00,success
17533,2353,2024-10-28,25.00,success
17534,2353,2024-09-28,25.00,success
17535,2353,2024-08-28,25.00,success
17536,2353,2024-07-28,25.00,success
17537,2353,2024-06-28,25.00,success
17538,2353,2024-05-28,25.00,success
17539,2353,2024-04-28,25.00,success
17540,2353,2024-03-28,25.00,success
17541,2353,2024-02-28,25.00,success
17542,2353,2024-01-28,25.00,success
17543,2353,2023-12-28,25.00,success
17544,2354,2024-10-16,10.00,success
17545,2354,2024-09-16,10.00,success
17546,2354,2024-08-16,10.00,success
17547,2354,2024-07-16,10.00,success
17548,2354,2024-06-16,10.00,success
17549,2355,2023-09-21,25.00,success
17550,2355,2023-08-21,25.00,success
17551,2355,2023-07-21,25.00,success
17552,2355,2023-06-21,25.00,success
17553,2356,2024-11-27,10.00,success
17554,2356,2024-10-27,10.00,success
17555,2356,2024-09-27,10.00,success
17556,2356,2024-08-27,10.00,success
17557,2356,2024-07-27,10.00,success
17558,2356,2024-06-27,10.00,success
17559,2356,2024-05-27,10.00,success
17560,2356,2024-04-27,10.00,success
17561,2356,2024-03-27,10.00,success
17562,2356,2024-02-27,10.00,success
17563,2356,2024-01-27,10.00,failed
17564,2356,2023-12-27,10.00,success
17565,2357,2024-03-22,25.00,success
17566,2357,2024-02-22,25.00,success
17567,2357,2024-01-22,25.00,success
17568,2357,2023-12-22,25.00,success
17569,2357,2023-11-22,25.00,success
17570,2357,2023-10-22,25.00,success
17571,2357,2023-09-22,25.00,success
17572,2357,2023-08-22,25.00,success
17573,2357,2023-07-22,25.00,success
17574,2357,2023-06-22,25.00,success
17575,2358,2024-11-17,10.00,success
17576,2358,2024-10-17,10.00,success
17577,2358,2024-09-17,10.00,success
17578,2358,2024-08-17,10.00,success
17579,2358,2024-07-17,10.00,success
17580,2358,2024-06-17,10.00,success
17581,2359,2024-04-14,25.00,success
17582,2359,2024-03-14,25.00,success
17583,2359,2024-02-14,25.00,success
17584,2359,2024-01-14,25.00,success
17585,2359,2023-12-14,25.00,success
17586,2360,2023-12-10,10.00,success
17587,2360,2023-11-10,10.00,success
17588,2360,2023-10-10,10.00,success
17589,2361,2024-02-15,10.00,success
17590,2361,2024-01-15,10.00,success
17591,2361,2023-12-15,10.00,success
17592,2361,2023-11-15,10.00,success
17593,2361,2023-10-15,10.00,success
17594,2361,2023-09-15,10.00,success
17595,2361,2023-08-15,10.00,success
17596,2361,2023-07-15,10.00,success
17597,2361,2023-06-15,10.00,success
17598,2361,2023-05-15,10.00,success
17599,2361,2023-04-15,10.00,success
17600,2361,2023-03-15,10.00,success
17601,2362,2024-04-03,10.00,success
17602,2362,2024-03-03,10.00,success
17603,2362,2024-02-03,10.00,success
17604,2362,2024-01-03,10.00,success
17605,2362,2023-12-03,10.00,failed
17606,2362,2023-11-03,10.00,failed
17607,2362,2023-10-03,10.00,success
17608,2362,2023-09-03,10.00,success
17609,2362,2023-08-03,10.00,success
17610,2362,2023-07-03,10.00,failed
17611,2362,2023-06-03,10.00,success
17612,2363,2024-10-08,25.00,success
17613,2363,2024-09-08,25.00,failed
17614,2363,2024-08-08,25.00,success
17615,2363,2024-07-08,25.00,success
17616,2363,2024-06-08,25.00,success
17617,2364,2024-06-03,10.00,success
17618,2364,2024-05-03,10.00,success
17619,2364,2024-04-03,10.00,success
17620,2365,2023-12-07,25.00,success
17621,2365,2023-11-07,25.00,success
17622,2365,2023-10-07,25.00,success
17623,2365,2023-09-07,25.00,failed
17624,2365,2023-08-07,25.00,success
17625,2365,2023-07-07,25.00,success
17626,2365,2023-06-07,25.00,success
17627,2365,2023-05-07,25.00,success
17628,2365,2023-04-07,25.00,success
17629,2365,2023-03-07,25.00,success
17630,2365,2023-02-07,25.00,success
17631,2366,2024-08-08,10.00,success
17632,2366,2024-07-08,10.00,success
17633,2366,2024-06-08,10.00,success
17634,2366,2024-05-08,10.00,failed
17635,2366,2024-04-08,10.00,success
17636,2366,2024-03-08,10.00,success
17637,2367,2023-09-04,10.00,success
17638,2367,2023-08-04,10.00,success
17639,2367,2023-07-04,10.00,success
17640,2367,2023-06-04,10.00,failed
17641,2367,2023-05-04,10.00,success
17642,2368,2023-07-01,25.00,success
17643,2368,2023-06-01,25.00,failed
17644,2369,2023-11-13,10.00,success
17645,2369,2023-10-13,10.00,success
17646,2370,2024-10-14,10.00,failed
17647,2370,2024-09-14,10.00,success
17648,2370,2024-08-14,10.00,success
17649,2370,2024-07-14,10.00,success
17650,2370,2024-06-14,10.00,success
17651,2370,2024-05-14,10.00,success
17652,2370,2024-04-14,10.00,success
17653,2371,2024-01-09,10.00,success
17654,2371,2023-12-09,10.00,success
17655,2371,2023-11-09,10.00,success
17656,2371,2023-10-09,10.00,success
17657,2371,2023-09-09,10.00,success
17658,2371,2023-08-09,10.00,success
17659,2371,2023-07-09,10.00,success
17660,2372,2024-11-20,10.00,success
17661,2372,2024-10-20,10.00,success
17662,2372,2024-09-20,10.00,success
17663,2372,2024-08-20,10.00,success
17664,2372,2024-07-20,10.00,success
17665,2372,2024-06-20,10.00,success
17666,2372,2024-05-20,10.00,success
17667,2372,2024-04-20,10.00,success
17668,2372,2024-03-20,10.00,success
17669,2373,2023-09-16,10.00,success
17670,2373,2023-08-16,10.00,success
17671,2373,2023-07-16,10.00,success
17672,2373,2023-06-16,10.00,success
17673,2373,2023-05-16,10.00,success
17674,2374,2024-12-17,10.00,success
17675,2374,2024-11-17,10.00,success
17676,2374,2024-10-17,10.00,success
17677,2374,2024-09-17,10.00,success
17678,2374,2024-08-17,10.00,success
17679,2374,2024-07-17,10.00,success
17680,2374,2024-06-17,10.00,failed
17681,2374,2024-05-17,10.00,success
17682,2375,2025-04-02,10.00,success
17683,2375,2025-03-02,10.00,success
17684,2375,2025-02-02,10.00,success
17685,2375,2025-01-02,10.00,success
17686,2375,2024-12-02,10.00,success
17687,2375,2024-11-02,10.00,success
17688,2375,2024-10-02,10.00,success
17689,2375,2024-09-02,10.00,success
17690,2375,2024-08-02,10.00,success
17691,2375,2024-07-02,10.00,success
17692,2375,2024-06-02,10.00,success
17693,2375,2024-05-02,10.00,success
17694,2376,2024-11-01,10.00,success
17695,2376,2024-10-01,10.00,success
17696,2376,2024-09-01,10.00,failed
17697,2376,2024-08-01,10.00,success
17698,2376,2024-07-01,10.00,success
17699,2376,2024-06-01,10.00,success
17700,2376,2024-05-01,10.00,success
17701,2376,2024-04-01,10.00,success
17702,2376,2024-03-01,10.00,success
17703,2376,2024-02-01,10.00,success
17704,2376,2024-01-01,10.00,success
17705,2376,2023-12-01,10.00,success
17706,2377,2024-11-17,10.00,success
17707,2377,2024-10-17,10.00,success
17708,2377,2024-09-17,10.00,failed
17709,2377,2024-08-17,10.00,success
17710,2377,2024-07-17,10.00,success
17711,2377,2024-06-17,10.00,success
17712,2377,2024-05-17,10.00,success
17713,2377,2024-04-17,10.00,success
17714,2377,2024-03-17,10.00,success
17715,2377,2024-02-17,10.00,success
17716,2377,2024-01-17,10.00,success
17717,2377,2023-12-17,10.00,success
17718,2378,2024-10-08,60.00,success
17719,2378,2024-09-08,60.00,success
17720,2378,2024-08-08,60.00,success
17721,2378,2024-07-08,60.00,success
17722,2378,2024-06-08,60.00,success
17723,2378,2024-05-08,60.00,success
17724,2378,2024-04-08,60.00,success
17725,2378,2024-03-08,60.00,success
17726,2378,2024-02-08,60.00,success
17727,2379,2024-06-19,10.00,success
17728,2379,2024-05-19,10.00,success
17729,2379,2024-04-19,10.00,success
17730,2379,2024-03-19,10.00,success
17731,2379,2024-02-19,10.00,success
17732,2380,2023-12-15,10.00,success
17733,2380,2023-11-15,10.00,success
17734,2380,2023-10-15,10.00,success
17735,2381,2024-08-05,10.00,success
17736,2381,2024-07-05,10.00,success
17737,2381,2024-06-05,10.00,success
17738,2381,2024-05-05,10.00,success
17739,2381,2024-04-05,10.00,success
17740,2381,2024-03-05,10.00,success
17741,2381,2024-02-05,10.00,success
17742,2381,2024-01-05,10.00,success
17743,2381,2023-12-05,10.00,success
17744,2381,2023-11-05,10.00,success
17745,2382,2023-06-22,10.00,success
17746,2382,2023-05-22,10.00,success
17747,2382,2023-04-22,10.00,success
17748,2383,2023-05-02,10.00,success
17749,2383,2023-04-02,10.00,success
17750,2383,2023-03-02,10.00,success
17751,2383,2023-02-02,10.00,success
17752,2384,2023-10-22,10.00,success
17753,2384,2023-09-22,10.00,success
17754,2384,2023-08-22,10.00,success
17755,2384,2023-07-22,10.00,success
17756,2384,2023-06-22,10.00,success
17757,2384,2023-05-22,10.00,success
17758,2384,2023-04-22,10.00,success
17759,2384,2023-03-22,10.00,success
17760,2384,2023-02-22,10.00,success
17761,2384,2023-01-22,10.00,success
17762,2385,2024-04-01,10.00,success
17763,2385,2024-03-01,10.00,success
17764,2385,2024-02-01,10.00,success
17765,2385,2024-01-01,10.00,success
17766,2385,2023-12-01,10.00,success
17767,2386,2024-09-03,10.00,success
17768,2386,2024-08-03,10.00,success
17769,2386,2024-07-03,10.00,success
17770,2386,2024-06-03,10.00,success
17771,2386,2024-05-03,10.00,failed
17772,2386,2024-04-03,10.00,success
17773,2386,2024-03-03,10.00,success
17774,2386,2024-02-03,10.00,success
17775,2386,2024-01-03,10.00,success
17776,2386,2023-12-03,10.00,success
17777,2386,2023-11-03,10.00,failed
17778,2386,2023-10-03,10.00,success
17779,2387,2024-04-28,10.00,success
17780,2387,2024-03-28,10.00,success
17781,2387,2024-02-28,10.00,success
17782,2387,2024-01-28,10.00,success
17783,2387,2023-12-28,10.00,success
17784,2387,2023-11-28,10.00,success
17785,2387,2023-10-28,10.00,success
17786,2387,2023-09-28,10.00,success
17787,2387,2023-08-28,10.00,success
17788,2387,2023-07-28,10.00,success
17789,2387,2023-06-28,10.00,success
17790,2387,2023-05-28,10.00,success
17791,2388,2023-07-14,25.00,success
17792,2388,2023-06-14,25.00,failed
17793,2388,2023-05-14,25.00,success
17794,2388,2023-04-14,25.00,success
17795,2389,2024-03-03,10.00,success
17796,2389,2024-02-03,10.00,success
17797,2389,2024-01-03,10.00,success
17798,2389,2023-12-03,10.00,success
17799,2389,2023-11-03,10.00,success
17800,2389,2023-10-03,10.00,success
17801,2390,2024-12-22,10.00,success
17802,2390,2024-11-22,10.00,success
17803,2390,2024-10-22,10.00,success
17804,2390,2024-09-22,10.00,success
17805,2390,2024-08-22,10.00,success
17806,2390,2024-07-22,10.00,success
17807,2390,2024-06-22,10.00,success
17808,2391,2024-12-10,25.00,success
17809,2391,2024-11-10,25.00,success
17810,2391,2024-10-10,25.00,success
17811,2391,2024-09-10,25.00,success
