subscription_id,user_id,plan_type,start_date,end_date,status
1550,6369,Basic,2023-09-15,2024-08-15,active
1551,6370,Pro,2024-06-23,2024-12-23,active
1552,6383,Pro,2024-05-13,2024-10-13,active
1553,6385,Enterprise,2023-06-26,2024-03-26,cancelled
1554,6389,Basic,2023-01-27,2023-05-27,cancelled
1555,6393,Enterprise,2024-05-26,2025-05-26,cancelled
1556,6397,Basic,2024-02-24,2024-04-24,cancelled
1557,6398,Basic,2024-05-04,2025-03-04,active
1558,6403,Basic,2023-07-03,2023-08-03,cancelled
1559,6408,Basic,2023-11-25,2024-03-25,cancelled
1560,6409,Basic,2023-11-20,2024-11-20,active
1561,6416,Basic,2023-12-07,2024-01-07,cancelled
1562,6418,Enterprise,2023-01-24,2023-09-24,active
1563,6420,Basic,2023-09-27,2023-11-27,cancelled
1564,6424,Basic,2023-08-01,2023-10-01,active
1565,6426,Pro,2023-05-13,2024-01-13,active
1566,6432,Basic,2023-07-28,2024-04-28,cancelled
1567,6441,Pro,2024-06-16,2024-10-16,cancelled
1568,6444,Pro,2023-09-01,2024-09-01,cancelled
1569,6446,Basic,2023-03-12,2023-09-12,cancelled
1570,6451,Basic,2023-10-19,2024-02-19,cancelled
1571,6465,Basic,2023-03-17,2024-01-17,cancelled
1572,6466,Basic,2023-11-20,2024-02-20,cancelled
1573,6467,Basic,2024-02-03,2024-07-03,active
1574,6468,Basic,2023-02-17,2023-05-17,cancelled
1575,6471,Basic,2023-09-23,2023-10-23,cancelled
1576,6478,Basic,2023-04-22,2024-01-22,cancelled
1577,6479,Basic,2023-05-13,2024-05-13,active
1578,6481,Basic,2023-02-21,2023-09-21,active
1579,6486,Pro,2023-04-05,2024-01-05,active
1580,6488,Basic,2023-03-27,2024-03-27,active
1581,6489,Basic,2023-03-31,2023-07-31,active
1582,6490,Basic,2024-02-03,2024-08-03,active
1583,6496,Basic,2023-07-20,2024-06-20,active
1584,6503,Pro,2024-03-31,2025-02-28,active
1585,6509,Basic,2023-08-21,2024-04-21,cancelled
1586,6511,Basic,2023-03-02,2023-04-02,cancelled
1587,6512,Basic,2024-06-27,2025-02-27,cancelled
1588,6513,Basic,2023-11-01,2024-08-01,active
1589,6518,Pro,2024-01-06,2024-06-06,cancelled
1590,6524,Basic,2024-03-20,2024-04-20,cancelled
1591,6526,Pro,2024-02-18,2024-03-18,cancelled
1592,6531,Basic,2023-07-25,2023-08-25,active
1593,6533,Basic,2023-02-27,2023-08-27,active
1594,6534,Basic,2024-03-20,2025-03-20,active
1595,6552,Basic,2023-03-01,2023-11-01,cancelled
1596,6556,Pro,2024-07-09,2024-11-09,cancelled
1597,6558,Basic,2023-11-06,2024-01-06,active
1598,6560,Pro,2024-06-16,2024-11-16,active
1599,6561,Pro,2024-02-13,2024-07-13,cancelled
1600,6568,Basic,2023-03-08,2023-05-08,active
1601,6581,Basic,2023-04-15,2023-08-15,cancelled
1602,6583,Basic,2023-02-13,2023-03-13,cancelled
1603,6584,Basic,2024-02-26,2024-12-26,cancelled
1604,6585,Basic,2024-02-10,2024-09-10,active
1605,6591,Pro,2024-03-07,2025-01-07,active
1606,6596,Basic,2023-09-07,2024-07-07,cancelled
1607,6602,Basic,2023-02-23,2023-11-23,cancelled
1608,6606,Basic,2024-05-18,2025-03-18,active
1609,6616,Basic,2023-04-30,2023-08-30,cancelled
1610,6622,Basic,2024-05-12,2025-05-12,cancelled
1611,6626,Basic,2024-02-12,2024-09-12,cancelled
1612,6633,Pro,2023-04-30,2023-09-30,cancelled
1613,6635,Pro,2024-01-18,2024-09-18,cancelled
1614,6637,Basic,2023-09-29,2024-05-29,active
1615,6639,Enterprise,2023-02-05,2023-03-05,active
1616,6648,Pro,2023-08-10,2024-03-10,active
1617,6651,Basic,2023-03-17,2023-07-17,cancelled
1618,6658,Basic,2024-07-08,2024-09-08,cancelled
1619,6664,Pro,2024-04-17,2025-04-17,cancelled
1620,6666,Basic,2023-04-11,2023-08-11,cancelled
1621,6668,Basic,2023-11-11,2024-10-11,cancelled
1622,6672,Basic,2024-01-30,2024-04-30,active
1623,6675,Basic,2023-07-15,2024-05-15,cancelled
1624,6676,Basic,2023-09-01,2024-03-01,cancelled
1625,6677,Basic,2023-03-22,2023-04-22,cancelled
1626,6689,Basic,2023-06-29,2024-01-29,active
1627,6693,Basic,2024-06-11,2024-08-11,cancelled
1628,6697,Basic,2023-05-11,2024-04-11,active
1629,6701,Basic,2024-02-26,2025-02-26,active
1630,6708,Basic,2023-05-21,2024-04-21,cancelled
1631,6713,Pro,2023-09-08,2024-04-08,cancelled
1632,6716,Basic,2023-02-26,2024-02-26,cancelled
1633,6717,Pro,2024-01-06,2024-04-06,cancelled
1634,6728,Basic,2023-05-17,2024-05-17,active
1635,6729,Basic,2024-05-01,2024-07-01,cancelled
1636,6734,Basic,2023-05-31,2023-11-30,active
1637,6735,Basic,2024-02-23,2024-07-23,cancelled
1638,6736,Basic,2023-10-13,2024-01-13,active
1639,6739,Basic,2024-01-24,2024-12-24,active
1640,6742,Pro,2023-08-24,2024-03-24,active
1641,6752,Basic,2023-01-22,2023-12-22,cancelled
1642,6754,Basic,2024-03-19,2024-08-19,cancelled
1643,6756,Basic,2023-02-09,2023-11-09,active
1644,6757,Pro,2023-04-24,2024-04-24,cancelled
1645,6758,Basic,2024-06-06,2024-10-06,active
1646,6760,Basic,2023-04-26,2024-02-26,active
1647,6765,Basic,2023-10-13,2024-05-13,cancelled
1648,6766,Basic,2024-04-16,2025-04-16,active
1649,6767,Pro,2024-02-02,2025-01-02,cancelled
1650,6773,Basic,2023-06-26,2024-06-26,cancelled
1651,6776,Basic,2024-01-20,2024-09-20,active
1652,6777,Basic,2024-06-18,2025-03-18,cancelled
1653,6779,Pro,2023-10-15,2024-06-15,active
1654,6782,Pro,2024-01-02,2025-01-02,active
1655,6790,Basic,2024-02-11,2024-05-11,active
1656,6791,Basic,2024-02-04,2024-07-04,cancelled
1657,6797,Basic,2023-03-11,2024-01-11,active
1658,6799,Basic,2024-01-28,2024-04-28,cancelled
1659,6802,Pro,2023-12-24,2024-11-24,cancelled
1660,6803,Pro,2024-01-17,2024-10-17,active
1661,6804,Pro,2024-04-02,2024-05-02,cancelled
1662,6813,Pro,2024-06-07,2024-08-07,cancelled
1663,6824,Pro,2023-09-01,2024-01-01,cancelled
1664,6832,Basic,2023-03-29,2023-09-29,active
1665,6836,Pro,2023-11-05,2024-05-05,cancelled
1666,6838,Basic,2023-08-09,2024-08-09,cancelled
1667,6839,Pro,2023-07-04,2024-01-04,active
1668,6840,Basic,2024-05-20,2024-09-20,cancelled
1669,6843,Pro,2024-05-21,2025-04-21,active
1670,6845,Basic,2024-04-12,2024-11-12,active
1671,6846,Pro,2023-12-18,2024-12-18,active
1672,6848,Pro,2024-03-03,2025-02-03,active
1673,6855,Pro,2023-07-05,2024-04-05,cancelled
1674,6856,Enterprise,2024-01-29,2024-08-29,cancelled
1675,6857,Basic,2023-04-11,2023-08-11,active
1676,6859,Pro,2023-09-08,2024-07-08,cancelled
1677,6868,Pro,2023-06-25,2023-12-25,active
1678,6869,Basic,2023-11-16,2024-08-16,cancelled
1679,6875,Basic,2023-02-12,2023-11-12,active
1680,6877,Basic,2023-08-01,2024-04-01,cancelled
1681,6884,Basic,2023-04-09,2024-03-09,cancelled
1682,6890,Pro,2024-06-29,2025-02-28,cancelled
1683,6892,Basic,2024-06-17,2024-12-17,active
1684,6893,Basic,2023-06-03,2023-09-03,cancelled
1685,6903,Basic,2024-05-17,2025-05-17,active
1686,6909,Basic,2024-03-18,2024-04-18,cancelled
1687,6913,Pro,2023-08-02,2023-12-02,cancelled
1688,6917,Pro,2023-08-29,2023-10-29,cancelled
1689,6921,Basic,2023-06-07,2023-08-07,active
1690,6927,Basic,2023-09-03,2024-02-03,active
1691,6931,Pro,2023-10-09,2024-06-09,cancelled
1692,6933,Basic,2023-08-22,2024-01-22,active
1693,6934,Basic,2024-01-27,2024-12-27,active
1694,6936,Basic,2023-10-24,2024-06-24,cancelled
1695,6937,Basic,2023-03-07,2023-07-07,active
1696,6942,Pro,2024-01-03,2025-01-03,cancelled
1697,6945,Basic,2023-03-01,2023-08-01,cancelled
1698,6951,Basic,2023-07-20,2024-05-20,active
1699,6953,Pro,2024-06-27,2025-01-27,cancelled
1700,6957,Pro,2023-11-16,2024-07-16,cancelled
1701,6958,Basic,2024-04-06,2024-06-06,active
1702,6960,Basic,2023-07-27,2024-01-27,cancelled
1703,6961,Pro,2023-02-13,2023-05-13,cancelled
1704,6962,Basic,2023-02-25,2024-01-25,cancelled
1705,6964,Basic,2024-04-12,2025-02-12,cancelled
1706,6969,Basic,2023-09-29,2024-07-29,active
1707,6972,Basic,2023-04-08,2024-03-08,cancelled
1708,6975,Pro,2024-04-09,2024-08-09,cancelled
1709,6977,Basic,2023-08-04,2023-12-04,cancelled
1710,6984,Basic,2023-09-19,2023-12-19,cancelled
1711,6987,Pro,2023-06-15,2024-03-15,cancelled
1712,6992,Pro,2023-05-07,2023-08-07,active
1713,6995,Basic,2024-01-22,2024-09-22,cancelled
1714,7005,Basic,2023-04-06,2023-05-06,cancelled
1715,7006,Pro,2024-03-20,2025-01-20,active
1716,7007,Basic,2023-08-24,2024-04-24,active
1717,7010,Basic,2023-06-24,2024-02-24,cancelled
1718,7011,Basic,2024-03-18,2024-05-18,active
1719,7012,Basic,2023-06-19,2024-04-19,active
1720,7015,Basic,2023-10-31,2024-06-30,cancelled
1721,7016,Basic,2023-04-26,2023-08-26,active
1722,7026,Pro,2024-04-01,2025-02-01,active
1723,7028,Basic,2023-06-20,2023-12-20,cancelled
1724,7029,Pro,2024-04-18,2025-02-18,active
1725,7035,Basic,2024-02-27,2024-12-27,cancelled
1726,7036,Basic,2024-02-25,2024-07-25,active
1727,7038,Basic,2023-04-09,2024-02-09,cancelled
1728,7050,Pro,2023-07-03,2024-01-03,cancelled
1729,7055,Pro,2023-08-30,2023-10-30,cancelled
1730,7059,Pro,2023-02-04,2024-02-04,active
1731,7061,Basic,2023-08-28,2024-05-28,active
1732,7065,Pro,2023-08-01,2024-06-01,active
1733,7069,Basic,2023-11-05,2024-01-05,cancelled
1734,7070,Basic,2024-06-14,2024-12-14,cancelled
1735,7071,Basic,2023-05-01,2023-08-01,active
1736,7073,Basic,2023-12-28,2024-12-28,active
1737,7075,Basic,2024-05-20,2024-06-20,cancelled
1738,7079,Pro,2024-02-04,2025-02-04,cancelled
1739,7091,Basic,2023-12-27,2024-06-27,cancelled
1740,7093,Pro,2024-01-17,2024-05-17,active
1741,7098,Basic,2023-09-08,2024-06-08,active
1742,7104,Basic,2023-12-20,2024-11-20,cancelled
1743,7110,Basic,2023-07-18,2024-04-18,cancelled
1744,7115,Pro,2023-09-13,2024-02-13,cancelled
1745,7117,Basic,2023-12-02,2024-02-02,cancelled
1746,7123,Basic,2023-07-16,2023-12-16,active
1747,7126,Basic,2024-04-06,2025-04-06,cancelled
1748,7129,Basic,2023-09-28,2024-05-28,active
1749,7131,Pro,2024-04-02,2024-06-02,active
1750,7134,Basic,2024-02-14,2024-03-14,active
1751,7143,Basic,2024-02-25,2024-04-25,active
1752,7146,Basic,2024-01-13,2024-02-13,cancelled
1753,7147,Basic,2024-05-03,2025-01-03,active
1754,7151,Pro,2023-07-03,2023-10-03,cancelled
1755,7153,Basic,2023-04-08,2023-06-08,cancelled
1756,7163,Pro,2024-03-09,2024-08-09,cancelled
1757,7166,Pro,2024-02-18,2024-07-18,cancelled
1758,7167,Basic,2023-07-03,2023-08-03,cancelled
1759,7173,Pro,2023-06-29,2024-03-29,cancelled
1760,7182,Basic,2023-01-30,2023-05-30,cancelled
1761,7185,Basic,2024-06-13,2024-11-13,active
1762,7187,Basic,2023-02-26,2024-02-26,cancelled
1763,7191,Pro,2023-01-28,2023-05-28,cancelled
1764,7193,Basic,2023-04-09,2023-11-09,cancelled
1765,7194,Basic,2024-06-21,2025-04-21,cancelled
1766,7195,Basic,2024-02-23,2025-01-23,cancelled
1767,7203,Enterprise,2023-02-16,2023-04-16,cancelled
1768,7212,Basic,2024-07-08,2025-05-08,active
1769,7215,Basic,2023-10-27,2023-11-27,cancelled
1770,7216,Basic,2023-09-12,2024-02-12,cancelled
1771,7219,Pro,2023-08-06,2024-02-06,cancelled
1772,7221,Basic,2023-11-06,2024-10-06,active
1773,7223,Basic,2024-02-16,2024-12-16,cancelled
1774,7225,Pro,2023-07-21,2024-06-21,cancelled
1775,7230,Basic,2023-07-13,2024-04-13,active
1776,7238,Basic,2024-02-01,2024-03-01,active
1777,7240,Basic,2024-06-15,2024-08-15,active
1778,7242,Basic,2023-08-20,2024-07-20,cancelled
1779,7244,Basic,2023-03-22,2023-08-22,active
1780,7245,Basic,2023-11-03,2023-12-03,cancelled
1781,7246,Pro,2024-07-04,2025-04-04,cancelled
1782,7248,Pro,2023-08-09,2024-01-09,active
1783,7256,Basic,2024-03-14,2024-07-14,cancelled
1784,7258,Basic,2023-09-10,2024-01-10,cancelled
1785,7260,Basic,2024-01-21,2024-03-21,cancelled
1786,7262,Basic,2024-01-04,2024-11-04,active
1787,7266,Basic,2023-06-02,2024-05-02,active
1788,7267,Pro,2023-11-08,2023-12-08,cancelled
1789,7269,Basic,2023-04-26,2023-05-26,cancelled
1790,7279,Basic,2023-05-20,2024-04-20,cancelled
1791,7284,Pro,2024-06-03,2024-09-03,cancelled
1792,7288,Pro,2023-11-23,2024-06-23,cancelled
1793,7291,Pro,2023-02-19,2023-08-19,cancelled
1794,7293,Basic,2023-06-27,2024-01-27,active
1795,7297,Basic,2024-04-15,2024-10-15,cancelled
1796,7298,Basic,2023-08-10,2024-07-10,active
1797,7300,Basic,2024-06-10,2024-09-10,active
1798,7305,Basic,2023-09-03,2024-04-03,cancelled
1799,7307,Basic,2023-11-22,2024-01-22,cancelled
1800,7309,Basic,2023-02-17,2023-04-17,cancelled
1801,7314,Pro,2023-09-21,2024-04-21,active
1802,7315,Basic,2024-01-07,2024-04-07,cancelled
1803,7319,Pro,2024-06-09,2024-08-09,cancelled
1804,7321,Basic,2023-05-11,2023-07-11,cancelled
1805,7323,Basic,2024-04-29,2024-08-29,cancelled
1806,7333,Basic,2023-05-27,2024-05-27,active
1807,7334,Basic,2023-03-27,2024-03-27,cancelled
1808,7338,Basic,2023-03-18,2023-10-18,cancelled
1809,7341,Basic,2023-05-18,2023-10-18,active
1810,7343,Pro,2023-12-08,2024-05-08,active
1811,7344,Basic,2023-05-28,2023-07-28,cancelled
1812,7349,Basic,2023-07-20,2024-03-20,cancelled
1813,7354,Basic,2024-07-15,2024-12-15,cancelled
1814,7356,Basic,2023-08-01,2024-01-01,cancelled
1815,7357,Basic,2023-07-28,2024-03-28,cancelled
1816,7358,Basic,2023-12-22,2024-02-22,cancelled
1817,7364,Basic,2024-01-01,2024-03-01,cancelled
1818,7371,Basic,2023-03-03,2023-10-03,cancelled
1819,7374,Basic,2023-10-29,2024-04-29,cancelled
1820,7382,Pro,2024-06-29,2024-11-29,active
1821,7389,Pro,2024-03-25,2024-11-25,active
1822,7392,Basic,2023-03-23,2023-08-23,cancelled
1823,7393,Basic,2023-01-30,2023-05-30,active
1824,7394,Basic,2023-12-24,2024-04-24,cancelled
1825,7397,Basic,2024-01-29,2024-05-29,cancelled
1826,7398,Pro,2023-12-07,2024-05-07,cancelled
1827,7405,Basic,2024-06-27,2024-10-27,active
1828,7406,Basic,2023-02-06,2023-10-06,active
1829,7412,Basic,2024-01-03,2024-06-03,cancelled
1830,7414,Pro,2023-02-27,2023-12-27,active
1831,7416,Pro,2024-01-03,2024-06-03,active
1832,7425,Pro,2024-01-02,2024-07-02,active
1833,7428,Pro,2023-07-15,2024-01-15,cancelled
1834,7429,Basic,2023-05-08,2024-04-08,active
1835,7434,Basic,2024-03-29,2025-02-28,cancelled
1836,7436,Basic,2023-08-02,2024-01-02,cancelled
1837,7440,Basic,2023-02-20,2024-02-20,cancelled
1838,7443,Basic,2023-10-07,2023-12-07,cancelled
1839,7444,Basic,2023-03-04,2024-03-04,cancelled
1840,7445,Pro,2023-09-21,2024-08-21,active
1841,7447,Pro,2024-03-11,2024-11-11,active
1842,7455,Basic,2023-04-27,2023-09-27,active
1843,7461,Basic,2023-12-15,2024-06-15,active
1844,7468,Basic,2024-06-05,2025-06-05,active
1845,7472,Pro,2023-12-26,2024-07-26,active
1846,7473,Basic,2023-01-24,2023-11-24,active
1847,7477,Basic,2023-10-22,2024-02-22,active
1848,7483,Basic,2024-02-12,2024-12-12,active
1849,7491,Pro,2024-03-13,2024-10-13,cancelled
1850,7495,Basic,2023-10-07,2024-03-07,cancelled
1851,7497,Basic,2023-07-20,2023-12-20,cancelled
1852,7498,Enterprise,2024-01-27,2024-08-27,active
1853,7502,Basic,2023-05-05,2023-09-05,cancelled
1854,7513,Pro,2023-03-03,2024-02-03,active
1855,7519,Basic,2023-08-14,2023-12-14,cancelled
1856,7524,Basic,2023-12-03,2024-04-03,active
1857,7525,Pro,2024-06-21,2024-09-21,active
1858,7530,Basic,2023-08-01,2024-02-01,cancelled
1859,7531,Pro,2024-01-04,2024-08-04,cancelled
1860,7532,Basic,2024-05-01,2024-07-01,active
1861,7539,Basic,2024-02-09,2024-08-09,cancelled
1862,7543,Basic,2023-04-25,2023-05-25,active
1863,7546,Pro,2023-01-20,2023-03-20,cancelled
1864,7548,Pro,2023-10-16,2024-01-16,active
1865,7549,Pro,2023-08-25,2024-08-25,active
1866,7552,Basic,2023-12-04,2024-05-04,active
1867,7557,Pro,2024-01-20,2024-11-20,cancelled
1868,7559,Basic,2023-12-19,2024-05-19,cancelled
1869,7562,Pro,2023-06-09,2024-03-09,cancelled
1870,7565,Pro,2024-03-17,2024-07-17,active
1871,7566,Basic,2024-06-28,2024-12-28,cancelled
1872,7567,Basic,2024-01-15,2024-04-15,cancelled
1873,7584,Basic,2024-06-08,2025-05-08,cancelled
1874,7593,Pro,2023-09-12,2024-01-12,active
1875,7600,Basic,2023-07-29,2023-12-29,cancelled
1876,7609,Basic,2023-10-01,2024-04-01,cancelled
1877,7611,Basic,2023-06-12,2024-04-12,cancelled
1878,7616,Basic,2023-09-17,2024-09-17,cancelled
1879,7619,Basic,2024-04-30,2024-10-30,active
1880,7621,Basic,2024-04-13,2024-12-13,active
1881,7624,Basic,2024-03-05,2024-11-05,cancelled
1882,7627,Pro,2024-01-21,2024-10-21,cancelled
1883,7628,Basic,2023-11-26,2024-05-26,active
1884,7630,Basic,2023-02-28,2023-09-28,active
1885,7634,Basic,2023-07-18,2024-02-18,cancelled
1886,7637,Basic,2024-03-24,2024-08-24,cancelled
1887,7638,Pro,2023-11-25,2024-07-25,cancelled
1888,7639,Basic,2024-02-09,2024-09-09,cancelled
1889,7642,Basic,2024-02-07,2024-04-07,active
1890,7645,Pro,2023-11-28,2024-11-28,active
1891,7657,Pro,2024-02-05,2024-05-05,active
1892,7658,Pro,2024-02-26,2024-10-26,cancelled
1893,7663,Basic,2023-05-22,2023-10-22,cancelled
1894,7666,Enterprise,2023-03-28,2024-03-28,active
1895,7670,Basic,2024-01-01,2024-09-01,active
1896,7673,Pro,2023-12-15,2024-11-15,active
1897,7674,Basic,2023-06-23,2023-12-23,active
1898,7676,Basic,2023-11-25,2024-06-25,active
1899,7679,Basic,2023-09-12,2023-11-12,cancelled
1900,7684,Basic,2024-02-08,2024-12-08,active
1901,7690,Pro,2023-05-02,2023-11-02,active
1902,7700,Basic,2024-03-20,2024-04-20,cancelled
1903,7701,Basic,2023-12-18,2024-02-18,cancelled
1904,7702,Pro,2023-12-15,2024-04-15,cancelled
1905,7703,Enterprise,2024-03-04,2025-03-04,active
1906,7706,Basic,2023-03-17,2023-04-17,active
1907,7712,Basic,2024-06-18,2024-08-18,active
1908,7713,Pro,2023-03-11,2023-10-11,active
1909,7717,Basic,2024-04-22,2025-03-22,cancelled
1910,7720,Pro,2023-12-31,2024-04-30,active
1911,7724,Basic,2023-08-30,2024-07-30,cancelled
1912,7732,Basic,2023-09-09,2024-07-09,active
1913,7736,Basic,2023-07-18,2023-10-18,active
1914,7738,Basic,2024-04-06,2024-08-06,cancelled
1915,7739,Basic,2023-01-21,2023-12-21,cancelled
1916,7744,Enterprise,2023-10-16,2024-10-16,cancelled
1917,7745,Basic,2024-03-16,2025-03-16,cancelled
1918,7746,Basic,2024-03-05,2024-06-05,cancelled
1919,7751,Basic,2023-07-26,2024-07-26,cancelled
1920,7756,Pro,2023-10-26,2024-02-26,cancelled
1921,7760,Basic,2023-10-15,2024-06-15,cancelled
1922,7766,Basic,2024-01-16,2024-05-16,active
1923,7767,Pro,2023-08-07,2024-03-07,active
1924,7771,Basic,2024-02-22,2024-04-22,cancelled
1925,7787,Pro,2024-01-22,2024-08-22,active
1926,7796,Basic,2024-06-02,2024-11-02,cancelled
1927,7799,Enterprise,2024-01-31,2024-10-31,cancelled
1928,7800,Basic,2024-02-20,2024-07-20,cancelled
1929,7804,Basic,2023-11-07,2024-07-07,cancelled
1930,7806,Basic,2024-05-30,2025-02-28,active
1931,7810,Basic,2024-04-30,2024-12-30,active
1932,7816,Basic,2024-02-26,2024-06-26,cancelled
1933,7820,Basic,2024-01-22,2024-05-22,cancelled
1934,7823,Basic,2023-11-26,2024-11-26,cancelled
1935,7832,Basic,2023-09-11,2023-11-11,cancelled
1936,7834,Basic,2023-05-17,2023-11-17,cancelled
1937,7835,Basic,2023-08-16,2024-05-16,active
1938,7841,Basic,2023-05-22,2024-03-22,active
1939,7842,Basic,2023-10-20,2024-02-20,active
1940,7843,Basic,2023-07-23,2023-09-23,cancelled
1941,7844,Pro,2023-10-08,2023-11-08,cancelled
1942,7845,Enterprise,2024-05-13,2025-03-13,active
1943,7846,Basic,2023-12-16,2024-02-16,cancelled
1944,7848,Basic,2024-03-22,2024-09-22,active
1945,7852,Basic,2024-07-12,2025-05-12,active
1946,7863,Basic,2023-08-23,2023-12-23,active
1947,7866,Basic,2023-04-15,2023-11-15,active
1948,7867,Pro,2023-10-18,2023-12-18,cancelled
1949,7869,Basic,2023-08-28,2023-12-28,cancelled
1950,7872,Basic,2023-09-03,2024-06-03,cancelled
1951,7875,Pro,2023-06-02,2024-02-02,cancelled
1952,7878,Basic,2023-08-22,2024-08-22,active
1953,7882,Basic,2024-01-11,2024-10-11,cancelled
1954,7892,Enterprise,2023-12-01,2024-11-01,cancelled
1955,7895,Basic,2023-12-14,2024-07-14,cancelled
1956,7896,Basic,2023-01-31,2023-08-31,active
1957,7904,Basic,2023-10-18,2024-09-18,cancelled
1958,7906,Basic,2024-01-16,2024-03-16,cancelled
1959,7907,Basic,2024-01-23,2024-10-23,active
1960,7908,Basic,2024-03-11,2025-01-11,active
1961,7910,Basic,2024-03-18,2024-08-18,active
1962,7914,Basic,2023-06-30,2024-05-30,cancelled
1963,7916,Basic,2024-04-10,2024-10-10,cancelled
1964,7923,Pro,2024-06-01,2024-08-01,cancelled
1965,7925,Basic,2023-12-15,2024-06-15,cancelled
1966,7927,Pro,2024-03-11,2025-01-11,active
1967,7929,Pro,2024-01-14,2025-01-14,cancelled
1968,7930,Basic,2023-12-24,2024-01-24,active
1969,7931,Basic,2023-06-27,2023-07-27,cancelled
1970,7932,Basic,2023-06-05,2024-05-05,active
1971,7938,Basic,2023-03-04,2023-10-04,cancelled
1972,7940,Pro,2024-05-21,2024-11-21,cancelled
1973,7947,Basic,2023-06-21,2023-09-21,cancelled
1974,7950,Basic,2023-05-04,2024-01-04,active
1975,7953,Basic,2023-06-14,2023-10-14,active
1976,7954,Basic,2024-03-18,2024-11-18,cancelled
1977,7960,Basic,2023-02-05,2023-10-05,cancelled
1978,7964,Basic,2024-07-08,2024-11-08,active
1979,7969,Basic,2024-03-14,2024-04-14,cancelled
1980,7978,Basic,2024-07-11,2024-09-11,cancelled
1981,7986,Basic,2023-06-13,2024-02-13,cancelled
1982,7989,Basic,2023-12-20,2024-11-20,cancelled
1983,7990,Basic,2023-04-25,2023-09-25,active
1984,7993,Basic,2024-01-08,2025-01-08,cancelled
1985,7998,Basic,2023-12-15,2024-08-15,cancelled
1986,8000,Pro,2023-05-07,2023-09-07,active
1987,8002,Basic,2023-10-02,2024-10-02,cancelled
1988,8003,Pro,2023-07-21,2024-07-21,active
1989,8006,Basic,2023-09-19,2024-02-19,active
1990,8007,Basic,2024-06-09,2025-04-09,cancelled
1991,8014,Basic,2024-02-22,2024-12-22,active
1992,8017,Basic,2023-06-13,2023-10-13,cancelled
1993,8018,Pro,2023-12-02,2024-03-02,cancelled
1994,8026,Basic,2024-07-19,2024-11-19,active
1995,8027,Basic,2023-06-13,2023-12-13,active
1996,8028,Basic,2023-02-06,2023-05-06,active
1997,8031,Basic,2024-05-19,2025-04-19,active
1998,8033,Pro,2023-12-25,2024-11-25,cancelled
1999,8035,Basic,2024-03-19,2025-03-19,active
2000,8037,Basic,2024-06-27,2024-11-27,active
2001,8041,Basic,2023-03-01,2023-04-01,active
2002,8045,Pro,2023-02-07,2023-06-07,cancelled
2003,8052,Pro,2023-12-02,2024-04-02,cancelled
2004,8057,Pro,2024-02-11,2024-03-11,cancelled
2005,8058,Pro,2023-09-24,2024-04-24,cancelled
2006,8065,Basic,2023-10-06,2024-05-06,active
2007,8066,Basic,2023-10-02,2024-10-02,cancelled
2008,8068,Pro,2024-04-08,2024-05-08,cancelled
2009,8070,Pro,2023-02-10,2023-03-10,cancelled
2010,8072,Pro,2023-04-22,2024-03-22,cancelled
2011,8074,Basic,2023-09-30,2024-04-30,cancelled
2012,8080,Pro,2023-06-01,2024-02-01,cancelled
2013,8083,Basic,2024-01-25,2024-05-25,active
2014,8084,Basic,2023-08-11,2023-11-11,cancelled
2015,8085,Basic,2024-04-25,2024-11-25,cancelled
2016,8088,Basic,2023-11-14,2024-11-14,cancelled
2017,8089,Pro,2023-05-07,2023-10-07,cancelled
2018,8098,Basic,2023-08-07,2024-05-07,active
2019,8099,Basic,2023-10-05,2024-05-05,active
2020,8101,Pro,2023-04-01,2024-04-01,cancelled
2021,8102,Basic,2023-04-17,2023-08-17,cancelled
2022,8110,Basic,2023-09-03,2024-02-03,cancelled
2023,8114,Basic,2023-02-23,2024-01-23,cancelled
2024,8117,Pro,2024-05-16,2024-11-16,cancelled
2025,8118,Basic,2023-11-17,2024-05-17,active
2026,8122,Basic,2024-03-26,2024-12-26,cancelled
2027,8127,Basic,2023-05-15,2024-03-15,cancelled
2028,8128,Pro,2024-05-30,2024-12-30,cancelled
2029,8131,Basic,2023-02-23,2023-07-23,active
2030,8140,Basic,2024-04-07,2024-05-07,active
2031,8142,Basic,2023-06-03,2023-08-03,active
2032,8150,Basic,2023-06-03,2023-08-03,active
2033,8155,Basic,2023-09-29,2024-07-29,active
2034,8156,Basic,2024-04-06,2025-03-06,active
2035,8157,Basic,2023-02-09,2023-11-09,cancelled
2036,8166,Enterprise,2024-01-30,2025-01-30,active
2037,8167,Pro,2024-07-19,2025-04-19,cancelled
2038,8170,Pro,2023-11-15,2024-03-15,active
2039,8173,Basic,2023-12-01,2024-02-01,cancelled
2040,8176,Pro,2023-07-24,2024-03-24,active
2041,8179,Basic,2024-02-10,2024-06-10,cancelled
2042,8180,Basic,2023-11-30,2024-03-30,cancelled
2043,8181,Basic,2024-01-20,2024-08-20,cancelled
2044,8182,Basic,2023-12-13,2024-01-13,active
2045,8184,Basic,2023-12-19,2024-05-19,active
2046,8193,Basic,2024-01-28,2024-11-28,active
2047,8195,Basic,2024-02-20,2024-10-20,cancelled
2048,8197,Basic,2023-03-03,2023-09-03,active
2049,8201,Basic,2023-02-07,2024-02-07,cancelled
2050,8206,Basic,2023-12-05,2024-10-05,cancelled
2051,8207,Basic,2024-05-27,2024-08-27,cancelled
