user_id,signup_date,country,acquisition_channel,device_type
7722,2024-02-24,USA,"LinkedIn Ads",Desktop
7723,2024-01-24,Germany,Referral,Desktop
7724,2023-08-01,Canada,"LinkedIn Ads",Desktop
7725,2023-01-26,USA,Referral,Tablet
7726,2023-05-02,USA,"LinkedIn Ads",Desktop
7727,2023-05-13,UK,"Facebook Ads",Mobile
7728,2024-05-13,Germany,"Google Ads",Mobile
7729,2024-05-03,Canada,"Google Ads",Desktop
7730,2023-11-21,Australia,"Facebook Ads",Mobile
7731,2023-02-22,Germany,"Google Ads",Tablet
7732,2023-08-31,Canada,"LinkedIn Ads",Mobile
7733,2023-10-20,USA,"Google Ads",Mobile
7734,2024-02-22,UK,Organic,Desktop
7735,2023-01-24,Australia,Organic,Mobile
7736,2023-07-09,Canada,Organic,Mobile
7737,2023-06-24,India,Organic,Mobile
7738,2024-03-14,USA,"Google Ads",Mobile
7739,2023-01-13,Germany,Organic,Tablet
7740,2023-06-15,Germany,Organic,Desktop
7741,2024-05-07,Canada,"Google Ads",Tablet
7742,2023-04-02,Canada,Referral,Desktop
7743,2023-02-20,UK,"Google Ads",Mobile
7744,2023-10-10,USA,"LinkedIn Ads",Tablet
7745,2024-02-16,Germany,"LinkedIn Ads",Mobile
7746,2024-02-22,USA,Referral,Tablet
7747,2023-05-06,USA,Referral,Desktop
7748,2023-12-22,USA,"Facebook Ads",Tablet
7749,2023-04-17,Canada,"Google Ads",Desktop
7750,2023-12-17,USA,Referral,Desktop
7751,2023-07-24,Germany,Organic,Mobile
7752,2024-01-30,Germany,"Facebook Ads",Mobile
7753,2023-02-27,India,"Facebook Ads",Desktop
7754,2024-05-24,UK,Organic,Desktop
7755,2023-04-23,UK,Organic,Desktop
7756,2023-10-03,India,"LinkedIn Ads",Tablet
7757,2023-12-04,Australia,"Facebook Ads",Tablet
7758,2023-05-09,USA,Referral,Tablet
7759,2023-12-02,UK,Organic,Mobile
7760,2023-09-20,UK,"Facebook Ads",Mobile
7761,2024-04-08,Australia,Organic,Desktop
7762,2024-05-27,Canada,"LinkedIn Ads",Tablet
7763,2023-12-14,Germany,Referral,Tablet
7764,2024-03-04,UK,Referral,Mobile
7765,2023-03-01,India,"Google Ads",Tablet
7766,2024-01-01,India,"Facebook Ads",Tablet
7767,2023-07-23,India,Organic,Desktop
7768,2024-03-10,USA,"Facebook Ads",Mobile
7769,2024-06-27,Germany,"Facebook Ads",Tablet
7770,2023-07-26,India,"Facebook Ads",Tablet
7771,2024-02-05,Germany,Referral,Mobile
7772,2023-04-30,Canada,"Facebook Ads",Desktop
7773,2024-06-03,Germany,"Google Ads",Desktop
7774,2024-04-15,USA,Organic,Tablet
7775,2024-05-13,Germany,"LinkedIn Ads",Tablet
7776,2023-06-26,India,Referral,Mobile
7777,2024-01-23,Germany,"LinkedIn Ads",Desktop
7778,2023-07-01,India,Referral,Mobile
7779,2023-11-19,Canada,"Google Ads",Mobile
7780,2023-04-17,Australia,"Facebook Ads",Mobile
7781,2023-12-12,USA,Referral,Mobile
7782,2023-11-25,USA,"Google Ads",Tablet
7783,2023-09-29,Australia,"Google Ads",Tablet
7784,2023-11-26,Canada,"Facebook Ads",Mobile
7785,2023-07-23,Canada,Referral,Tablet
7786,2024-04-11,Germany,"Google Ads",Mobile
7787,2024-01-13,UK,Organic,Mobile
7788,2024-05-09,Germany,"Google Ads",Mobile
7789,2024-04-19,India,"Google Ads",Tablet
7790,2024-06-05,UK,Organic,Tablet
7791,2024-02-15,USA,"Facebook Ads",Tablet
7792,2023-05-26,Canada,"Google Ads",Tablet
7793,2023-03-25,Germany,"LinkedIn Ads",Mobile
7794,2023-08-17,India,"Facebook Ads",Mobile
7795,2023-06-16,USA,"Facebook Ads",Desktop
7796,2024-05-26,Germany,"Facebook Ads",Mobile
7797,2023-02-03,India,Organic,Tablet
7798,2023-11-17,UK,"LinkedIn Ads",Desktop
7799,2024-01-02,Australia,"Facebook Ads",Desktop
7800,2024-02-18,USA,Referral,Tablet
7801,2023-02-04,Australia,Organic,Desktop
7802,2023-04-02,USA,Referral,Desktop
7803,2024-02-03,Australia,"Facebook Ads",Mobile
7804,2023-10-27,Australia,Organic,Mobile
7805,2023-12-06,Canada,"LinkedIn Ads",Tablet
7806,2024-05-25,Australia,Organic,Tablet
7807,2023-08-15,India,"LinkedIn Ads",Mobile
7808,2023-11-21,Germany,"Facebook Ads",Mobile
7809,2024-03-18,Germany,Referral,Desktop
7810,2024-04-25,Canada,"Google Ads",Desktop
7811,2023-08-11,Australia,"Facebook Ads",Desktop
7812,2023-06-15,USA,"Google Ads",Tablet
7813,2023-07-07,USA,"Facebook Ads",Desktop
7814,2024-05-16,USA,Organic,Desktop
7815,2023-02-06,Germany,"Google Ads",Mobile
7816,2024-02-06,India,"Google Ads",Desktop
7817,2023-01-09,USA,"Facebook Ads",Tablet
7818,2023-06-18,Germany,"Facebook Ads",Tablet
7819,2023-07-03,Canada,Organic,Tablet
7820,2024-01-10,India,Organic,Tablet
7821,2023-02-27,UK,Organic,Mobile
7822,2023-04-30,India,Referral,Desktop
7823,2023-11-19,Canada,"LinkedIn Ads",Desktop
7824,2023-10-10,UK,Referral,Mobile
7825,2024-02-19,USA,"Facebook Ads",Desktop
7826,2024-05-10,Australia,"Facebook Ads",Tablet
7827,2024-04-09,India,Organic,Tablet
7828,2024-01-27,Germany,"LinkedIn Ads",Mobile
7829,2023-04-13,UK,Referral,Mobile
7830,2023-02-10,Germany,"Facebook Ads",Mobile
7831,2023-07-20,UK,"Google Ads",Tablet
7832,2023-08-17,Australia,Organic,Desktop
7833,2023-11-18,Australia,Organic,Tablet
7834,2023-05-08,India,Referral,Tablet
7835,2023-08-03,USA,"Google Ads",Tablet
7836,2023-05-06,UK,"LinkedIn Ads",Mobile
7837,2024-01-10,Australia,"LinkedIn Ads",Desktop
7838,2024-06-14,Canada,"Google Ads",Mobile
7839,2023-12-25,USA,"Facebook Ads",Desktop
7840,2023-03-29,Germany,Referral,Desktop
7841,2023-05-20,Germany,"LinkedIn Ads",Tablet
7842,2023-10-03,Canada,"Facebook Ads",Mobile
7843,2023-07-07,USA,"Google Ads",Tablet
7844,2023-09-17,Canada,"LinkedIn Ads",Mobile
7845,2024-04-19,Australia,Organic,Tablet
7846,2023-12-12,Canada,Referral,Mobile
7847,2023-03-23,UK,"Google Ads",Tablet
7848,2024-03-12,UK,Referral,Tablet
7849,2023-11-08,USA,Referral,Tablet
7850,2024-04-07,Canada,Referral,Desktop
7851,2024-02-14,India,"LinkedIn Ads",Tablet
7852,2024-06-15,India,"Facebook Ads",Desktop
7853,2023-05-05,USA,Organic,Tablet
7854,2024-04-08,USA,Referral,Desktop
7855,2023-05-25,Canada,"Google Ads",Mobile
7856,2023-07-16,Australia,Referral,Mobile
7857,2024-04-27,Australia,Referral,Mobile
7858,2023-02-28,Germany,"LinkedIn Ads",Mobile
7859,2023-05-19,USA,"Google Ads",Mobile
7860,2023-05-04,Canada,"Facebook Ads",Desktop
7861,2023-08-17,Germany,Organic,Desktop
7862,2023-07-24,Australia,Organic,Mobile
7863,2023-08-03,UK,Organic,Desktop
7864,2023-03-13,Canada,"Google Ads",Desktop
7865,2023-07-31,Canada,"LinkedIn Ads",Tablet
7866,2023-03-28,USA,"Google Ads",Mobile
7867,2023-10-01,Germany,Referral,Desktop
7868,2024-01-30,USA,Organic,Tablet
7869,2023-08-21,UK,Organic,Mobile
7870,2023-02-20,Australia,Referral,Mobile
7871,2023-09-24,UK,"Google Ads",Tablet
7872,2023-09-01,Germany,Referral,Mobile
7873,2024-05-25,UK,Organic,Tablet
7874,2023-08-18,Australia,"LinkedIn Ads",Mobile
7875,2023-05-30,India,"Facebook Ads",Mobile
7876,2023-02-22,Canada,"LinkedIn Ads",Desktop
7877,2024-03-26,India,Referral,Tablet
7878,2023-08-01,India,Organic,Tablet
7879,2024-06-23,India,Referral,Tablet
7880,2024-06-10,USA,Organic,Desktop
7881,2023-07-29,Germany,"Google Ads",Mobile
7882,2023-12-13,Germany,Referral,Desktop
7883,2024-06-26,Germany,Referral,Desktop
7884,2023-10-04,UK,"Google Ads",Tablet
7885,2023-01-23,Canada,Organic,Tablet
7886,2023-08-11,USA,"Facebook Ads",Tablet
7887,2023-10-22,Canada,"LinkedIn Ads",Tablet
7888,2023-12-07,Germany,Organic,Desktop
7889,2023-12-08,Germany,"Facebook Ads",Tablet
7890,2023-06-01,USA,"Facebook Ads",Mobile
7891,2023-05-17,Australia,Referral,Desktop
7892,2023-11-27,India,"LinkedIn Ads",Mobile
7893,2023-08-10,Germany,"Google Ads",Desktop
7894,2024-02-22,Australia,"Facebook Ads",Tablet
7895,2023-12-09,Canada,"Facebook Ads",Mobile
7896,2023-01-08,Australia,"LinkedIn Ads",Desktop
7897,2023-04-28,India,"LinkedIn Ads",Desktop
7898,2024-03-30,India,"LinkedIn Ads",Mobile
7899,2023-05-22,Australia,"Google Ads",Desktop
7900,2023-10-20,Canada,"LinkedIn Ads",Tablet
7901,2023-01-28,USA,"Facebook Ads",Desktop
7902,2024-06-03,Germany,"LinkedIn Ads",Desktop
7903,2023-04-09,USA,"Google Ads",Mobile
7904,2023-10-08,Australia,"Google Ads",Tablet
7905,2024-05-24,UK,Organic,Mobile
7906,2023-12-31,Australia,Referral,Desktop
7907,2024-01-15,USA,Referral,Mobile
7908,2024-03-10,UK,Referral,Mobile
7909,2023-10-26,Australia,"LinkedIn Ads",Desktop
7910,2024-02-28,USA,Referral,Desktop
7911,2023-02-24,Canada,"LinkedIn Ads",Desktop
7912,2024-03-14,Germany,Organic,Desktop
7913,2024-01-24,USA,"Google Ads",Tablet
7914,2023-06-12,Germany,Organic,Tablet
7915,2023-10-23,Canada,Organic,Desktop
7916,2024-04-06,Canada,"Facebook Ads",Mobile
7917,2023-06-13,UK,Referral,Tablet
7918,2024-04-07,Australia,"Google Ads",Tablet
7919,2024-03-11,UK,Referral,Mobile
7920,2023-07-29,USA,"Facebook Ads",Desktop
7921,2023-01-31,USA,Referral,Desktop
7922,2024-02-26,Canada,Organic,Desktop
7923,2024-05-23,India,"Google Ads",Desktop
7924,2023-07-12,USA,"LinkedIn Ads",Desktop
7925,2023-12-01,Australia,"Google Ads",Tablet
7926,2024-02-28,India,Organic,Tablet
7927,2024-02-19,Australia,"LinkedIn Ads",Mobile
7928,2023-11-12,UK,"Facebook Ads",Mobile
7929,2024-01-09,Germany,"LinkedIn Ads",Desktop
7930,2023-12-20,Canada,Organic,Tablet
7931,2023-06-11,Germany,Referral,Mobile
7932,2023-06-04,Australia,Referral,Mobile
7933,2024-03-31,Australia,"LinkedIn Ads",Tablet
7934,2023-10-21,USA,"LinkedIn Ads",Mobile
7935,2023-06-23,USA,"Facebook Ads",Desktop
7936,2024-06-24,Australia,"Facebook Ads",Desktop
7937,2023-10-30,UK,"Facebook Ads",Mobile
7938,2023-03-01,USA,"Google Ads",Desktop
7939,2023-06-07,Germany,"Facebook Ads",Mobile
7940,2024-05-12,Germany,"Google Ads",Tablet
7941,2023-01-29,USA,Organic,Mobile
7942,2023-03-11,India,Referral,Mobile
7943,2023-05-26,USA,"Google Ads",Tablet
7944,2023-02-21,UK,"Facebook Ads",Tablet
7945,2023-03-15,USA,Referral,Mobile
7946,2024-01-01,Canada,Organic,Mobile
7947,2023-06-09,Australia,"Google Ads",Desktop
7948,2023-08-23,USA,Organic,Mobile
7949,2024-04-28,Canada,"LinkedIn Ads",Tablet
7950,2023-04-06,India,Organic,Mobile
7951,2023-06-06,India,"Google Ads",Mobile
7952,2023-09-11,UK,Referral,Mobile
7953,2023-05-16,UK,Organic,Desktop
7954,2024-03-17,Germany,"LinkedIn Ads",Mobile
7955,2023-10-18,India,"LinkedIn Ads",Mobile
7956,2023-08-11,UK,"Facebook Ads",Desktop
7957,2024-02-23,Canada,Organic,Mobile
7958,2024-03-07,USA,"Google Ads",Tablet
7959,2023-12-14,UK,"LinkedIn Ads",Desktop
7960,2023-02-01,Germany,"LinkedIn Ads",Tablet
7961,2023-08-12,Germany,"LinkedIn Ads",Desktop
7962,2024-01-01,Australia,"Facebook Ads",Tablet
7963,2023-02-19,Australia,"LinkedIn Ads",Desktop
7964,2024-06-13,UK,"LinkedIn Ads",Desktop
7965,2023-10-14,Canada,Organic,Mobile
7966,2024-01-14,India,Organic,Desktop
7967,2023-02-26,Canada,"LinkedIn Ads",Mobile
7968,2024-05-27,Australia,Referral,Desktop
7969,2024-02-23,Germany,Organic,Mobile
7970,2023-06-19,USA,"LinkedIn Ads",Desktop
7971,2023-12-20,Germany,"Google Ads",Mobile
7972,2023-04-30,India,"Google Ads",Mobile
7973,2023-04-02,Canada,"LinkedIn Ads",Mobile
7974,2023-12-15,UK,Referral,Tablet
7975,2023-10-08,UK,"Facebook Ads",Mobile
7976,2023-07-13,Australia,"Facebook Ads",Mobile
7977,2023-05-02,USA,"LinkedIn Ads",Mobile
7978,2024-06-14,UK,Organic,Mobile
7979,2024-06-08,Germany,"Facebook Ads",Tablet
7980,2023-10-06,Canada,"LinkedIn Ads",Desktop
7981,2023-09-27,UK,Referral,Tablet
7982,2023-11-06,Canada,"Google Ads",Mobile
7983,2023-05-24,USA,"LinkedIn Ads",Tablet
7984,2023-08-11,UK,"Facebook Ads",Desktop
7985,2023-04-02,Germany,"Facebook Ads",Tablet
7986,2023-06-10,USA,"Google Ads",Desktop
7987,2023-10-03,Germany,"Facebook Ads",Mobile
7988,2023-11-06,UK,"Facebook Ads",Desktop
7989,2023-12-03,India,"Google Ads",Mobile
7990,2023-04-21,Canada,"Facebook Ads",Tablet
7991,2023-10-05,Germany,"Facebook Ads",Tablet
7992,2023-11-18,Canada,"Facebook Ads",Tablet
7993,2023-12-10,Canada,"LinkedIn Ads",Tablet
7994,2023-12-02,India,"Google Ads",Mobile
7995,2023-09-04,Australia,Organic,Mobile
7996,2023-02-01,Canada,Organic,Tablet
7997,2023-08-03,USA,"Google Ads",Tablet
7998,2023-11-17,USA,Referral,Tablet
7999,2023-09-27,Canada,"Facebook Ads",Tablet
8000,2023-05-04,India,Organic,Tablet
8001,2024-05-16,Canada,Referral,Tablet
8002,2023-09-30,India,Referral,Mobile
8003,2023-06-30,Australia,Referral,Desktop
8004,2023-02-20,Australia,"Facebook Ads",Tablet
8005,2024-01-17,Australia,Referral,Desktop
8006,2023-09-10,India,"LinkedIn Ads",Mobile
8007,2024-06-04,USA,Organic,Desktop
8008,2023-04-14,UK,Referral,Mobile
8009,2023-03-24,USA,Referral,Desktop
8010,2023-10-28,Germany,Referral,Desktop
8011,2024-04-08,Canada,Organic,Desktop
8012,2023-01-26,USA,"Google Ads",Desktop
8013,2024-03-06,UK,"Facebook Ads",Desktop
8014,2024-01-24,Germany,"LinkedIn Ads",Desktop
8015,2024-04-29,UK,"LinkedIn Ads",Tablet
8016,2023-08-06,Canada,"LinkedIn Ads",Desktop
8017,2023-05-28,USA,"LinkedIn Ads",Mobile
8018,2023-11-24,Australia,"Google Ads",Desktop
8019,2023-09-12,Canada,"Google Ads",Mobile
8020,2024-06-27,Canada,"Facebook Ads",Desktop
8021,2023-10-15,Australia,"Google Ads",Desktop
8022,2024-02-26,Germany,"LinkedIn Ads",Tablet
8023,2023-09-10,India,Organic,Tablet
8024,2023-07-19,USA,Referral,Desktop
8025,2023-04-11,India,Organic,Tablet
8026,2024-06-26,Australia,Referral,Desktop
8027,2023-05-19,USA,Referral,Mobile
8028,2023-01-19,Germany,"Google Ads",Desktop
8029,2023-12-20,Canada,"Facebook Ads",Tablet
8030,2023-03-02,India,Organic,Tablet
8031,2024-04-20,UK,Referral,Tablet
8032,2023-07-20,Canada,Organic,Mobile
8033,2023-12-12,UK,Referral,Tablet
8034,2024-05-28,India,"Google Ads",Desktop
8035,2024-03-03,India,"Facebook Ads",Mobile
8036,2023-11-16,India,"Facebook Ads",Tablet
8037,2024-06-24,Australia,"Google Ads",Mobile
8038,2023-06-03,USA,"LinkedIn Ads",Tablet
8039,2023-03-09,Canada,Referral,Tablet
8040,2024-04-21,Australia,"LinkedIn Ads",Tablet
8041,2023-02-24,Australia,"Facebook Ads",Mobile
8042,2023-11-06,USA,"Google Ads",Desktop
8043,2023-10-28,Canada,"Facebook Ads",Tablet
8044,2023-05-12,USA,"LinkedIn Ads",Tablet
8045,2023-01-20,India,Organic,Tablet
8046,2023-04-21,UK,"Facebook Ads",Mobile
8047,2023-06-22,Canada,"Google Ads",Desktop
8048,2023-06-16,Australia,"Google Ads",Tablet
8049,2024-03-03,Germany,"Facebook Ads",Tablet
8050,2023-11-03,Germany,"LinkedIn Ads",Tablet
8051,2024-06-15,USA,Organic,Desktop
8052,2023-12-01,Canada,"Facebook Ads",Mobile
8053,2023-05-27,USA,Organic,Tablet
8054,2024-02-17,Australia,"LinkedIn Ads",Mobile
8055,2024-06-27,USA,"LinkedIn Ads",Tablet
8056,2023-10-08,Australia,"LinkedIn Ads",Tablet
8057,2024-02-09,Australia,"LinkedIn Ads",Tablet
8058,2023-09-19,Australia,"LinkedIn Ads",Tablet
8059,2023-04-23,Germany,"Facebook Ads",Desktop
8060,2024-03-08,Germany,Organic,Tablet
8061,2023-12-02,Germany,Organic,Mobile
8062,2024-02-23,UK,Referral,Mobile
8063,2023-09-23,Canada,"Google Ads",Mobile
8064,2023-11-01,UK,"Google Ads",Tablet
8065,2023-09-15,Australia,Organic,Mobile
8066,2023-09-15,Canada,Organic,Tablet
8067,2023-07-03,Australia,"Google Ads",Desktop
8068,2024-03-28,UK,Organic,Tablet
8069,2024-04-29,UK,"LinkedIn Ads",Mobile
8070,2023-01-26,Germany,"Google Ads",Desktop
8071,2023-02-15,Germany,"LinkedIn Ads",Mobile
8072,2023-03-26,Canada,Organic,Tablet
8073,2023-12-16,Germany,Organic,Mobile
8074,2023-09-15,USA,"Google Ads",Mobile
8075,2023-11-12,Germany,Referral,Desktop
8076,2024-01-19,USA,Organic,Mobile
8077,2023-08-06,Australia,Referral,Desktop
8078,2023-11-25,USA,"Google Ads",Tablet
8079,2024-04-11,India,Organic,Tablet
8080,2023-05-11,UK,"Facebook Ads",Desktop
8081,2023-01-08,USA,Referral,Mobile
8082,2024-03-14,Australia,Organic,Tablet
8083,2024-01-24,India,"Facebook Ads",Desktop
8084,2023-07-29,Australia,Referral,Mobile
8085,2024-04-19,USA,Referral,Tablet
8086,2023-12-09,Canada,Referral,Desktop
8087,2023-12-10,USA,"LinkedIn Ads",Mobile
8088,2023-11-10,Canada,"LinkedIn Ads",Desktop
8089,2023-04-10,Canada,Organic,Mobile
8090,2023-10-10,USA,"LinkedIn Ads",Desktop
8091,2024-04-13,India,Referral,Tablet
8092,2024-04-03,India,Referral,Mobile
8093,2023-07-13,Germany,Organic,Tablet
8094,2023-06-09,UK,"Facebook Ads",Tablet
8095,2024-01-18,Germany,"Google Ads",Tablet
8096,2024-01-30,UK,"LinkedIn Ads",Desktop
8097,2023-05-11,Canada,"Google Ads",Tablet
8098,2023-07-23,Australia,"LinkedIn Ads",Tablet
8099,2023-09-22,India,Organic,Tablet
8100,2023-08-31,Australia,Referral,Mobile
8101,2023-03-11,India,"LinkedIn Ads",Mobile
8102,2023-04-07,Canada,Referral,Tablet
8103,2024-04-03,UK,"LinkedIn Ads",Mobile
8104,2023-11-08,Australia,Referral,Desktop
8105,2023-07-26,Germany,"LinkedIn Ads",Mobile
8106,2024-04-05,UK,Organic,Desktop
8107,2024-03-06,Germany,Organic,Desktop
8108,2023-09-04,Canada,Organic,Tablet
8109,2024-02-05,Canada,"LinkedIn Ads",Mobile
8110,2023-08-20,India,"LinkedIn Ads",Mobile
8111,2023-11-12,UK,"Facebook Ads",Mobile
8112,2024-02-03,Canada,"Facebook Ads",Desktop
8113,2023-07-06,Germany,"LinkedIn Ads",Desktop
8114,2023-02-06,UK,"Facebook Ads",Mobile
8115,2023-06-15,India,"Facebook Ads",Mobile
8116,2024-02-27,USA,"LinkedIn Ads",Desktop
8117,2024-05-07,USA,Organic,Tablet
8118,2023-10-25,USA,Referral,Mobile
8119,2024-06-09,USA,Referral,Desktop
8120,2023-07-19,UK,"LinkedIn Ads",Desktop
8121,2023-05-27,Australia,Organic,Desktop
8122,2024-03-03,UK,Referral,Tablet
8123,2024-05-25,Germany,Referral,Tablet
8124,2023-12-16,USA,"Google Ads",Desktop
8125,2024-02-27,Australia,Organic,Desktop
8126,2023-03-17,USA,"Facebook Ads",Tablet
8127,2023-04-16,Australia,Organic,Desktop
8128,2024-05-05,UK,Referral,Desktop
8129,2023-01-08,Germany,"Facebook Ads",Desktop
8130,2023-07-30,Germany,"LinkedIn Ads",Desktop
8131,2023-01-27,UK,"LinkedIn Ads",Desktop
8132,2023-05-17,UK,Organic,Tablet
8133,2023-10-21,India,Organic,Desktop
8134,2023-06-15,UK,"Google Ads",Mobile
8135,2023-02-22,Canada,Referral,Desktop
8136,2023-09-03,UK,"Facebook Ads",Mobile
8137,2023-07-03,UK,"Facebook Ads",Tablet
8138,2023-12-10,USA,"Google Ads",Tablet
8139,2023-08-18,Australia,Organic,Desktop
8140,2024-03-26,Australia,Organic,Mobile
8141,2024-02-29,India,Referral,Desktop
8142,2023-05-20,USA,"LinkedIn Ads",Mobile
8143,2023-10-10,Germany,"Google Ads",Mobile
8144,2023-11-29,UK,"Google Ads",Desktop
8145,2023-03-17,India,"Facebook Ads",Tablet
8146,2024-02-02,Germany,"Google Ads",Tablet
8147,2023-12-28,Canada,"Facebook Ads",Desktop
8148,2023-03-19,UK,"Google Ads",Mobile
8149,2023-10-10,Australia,Referral,Tablet
8150,2023-05-21,USA,Organic,Desktop
8151,2023-02-06,India,"Google Ads",Mobile
8152,2023-05-21,USA,"Google Ads",Desktop
8153,2024-01-20,UK,"Facebook Ads",Tablet
8154,2023-12-02,India,"Google Ads",Mobile
8155,2023-09-03,Australia,Organic,Mobile
8156,2024-03-21,India,Organic,Tablet
8157,2023-02-03,India,Referral,Mobile
8158,2023-06-05,UK,"LinkedIn Ads",Tablet
8159,2023-05-22,Germany,"Facebook Ads",Mobile
8160,2023-02-06,Canada,"LinkedIn Ads",Mobile
8161,2024-04-24,Australia,"Google Ads",Tablet
8162,2023-01-22,UK,Referral,Tablet
8163,2023-09-01,Germany,Referral,Mobile
8164,2023-06-24,Germany,Referral,Tablet
8165,2023-01-09,India,"LinkedIn Ads",Desktop
8166,2024-01-07,Australia,Referral,Desktop
8167,2024-06-28,Canada,"Google Ads",Tablet
8168,2024-03-21,Germany,"Google Ads",Tablet
8169,2023-11-09,UK,"Facebook Ads",Tablet
8170,2023-11-04,UK,Organic,Tablet
8171,2023-11-24,India,Organic,Desktop
8172,2023-08-16,Australia,"Facebook Ads",Tablet
8173,2023-11-21,UK,"LinkedIn Ads",Mobile
8174,2024-04-11,UK,Referral,Desktop
8175,2024-05-05,Australia,Organic,Desktop
8176,2023-07-17,Germany,"LinkedIn Ads",Mobile
8177,2023-08-09,India,"Facebook Ads",Mobile
8178,2024-04-21,Germany,Referral,Tablet
8179,2024-01-23,UK,"Facebook Ads",Tablet
8180,2023-11-29,USA,"Facebook Ads",Desktop
8181,2024-01-03,Canada,"Facebook Ads",Tablet
8182,2023-11-16,USA,Referral,Desktop
8183,2023-05-28,Germany,"Google Ads",Mobile
8184,2023-12-18,India,Referral,Tablet
8185,2024-04-09,UK,"Google Ads",Mobile
8186,2023-11-17,Canada,Referral,Tablet
8187,2023-09-07,UK,Referral,Mobile
8188,2023-07-14,Australia,"LinkedIn Ads",Desktop
8189,2023-04-23,USA,"LinkedIn Ads",Desktop
8190,2023-08-13,Canada,"Google Ads",Tablet
8191,2023-04-20,Canada,Referral,Tablet
8192,2023-08-27,Australia,"Facebook Ads",Mobile
8193,2024-01-23,India,"Facebook Ads",Tablet
8194,2024-06-26,India,"Google Ads",Desktop
8195,2024-02-16,India,Referral,Tablet
8196,2023-11-22,Canada,Referral,Mobile
8197,2023-02-22,Australia,"Facebook Ads",Tablet
8198,2024-05-21,Germany,Referral,Desktop
8199,2024-05-11,Australia,"Facebook Ads",Mobile
8200,2024-03-31,UK,"LinkedIn Ads",Mobile
8201,2023-01-28,Germany,Organic,Desktop
8202,2023-09-03,India,"Facebook Ads",Tablet
8203,2023-06-25,India,Referral,Tablet
8204,2024-03-12,USA,Referral,Tablet
8205,2023-02-26,Australia,Organic,Mobile
8206,2023-11-29,Germany,Organic,Mobile
8207,2024-04-29,Australia,"Google Ads",Mobile
8208,2023-12-25,UK,Referral,Mobile
8209,2023-03-29,Germany,Organic,Desktop
8210,2024-06-14,Germany,Referral,Mobile
8211,2023-04-13,USA,"LinkedIn Ads",Desktop
8212,2024-05-20,Germany,"LinkedIn Ads",Tablet
8213,2023-09-27,UK,Referral,Mobile
8214,2023-09-23,Canada,Organic,Desktop
8215,2023-11-07,USA,"LinkedIn Ads",Desktop
8216,2023-09-20,Germany,"Google Ads",Desktop
8217,2023-09-02,UK,Organic,Desktop
8218,2023-02-20,UK,Referral,Mobile
8219,2023-12-10,USA,"LinkedIn Ads",Tablet
8220,2023-05-26,Australia,"Facebook Ads",Desktop
8221,2024-05-03,Germany,"Google Ads",Tablet
8222,2023-04-01,Australia,Organic,Tablet
8223,2024-02-21,UK,Organic,Desktop
8224,2023-09-23,Canada,"LinkedIn Ads",Desktop
8225,2023-02-18,Australia,"LinkedIn Ads",Desktop
8226,2023-12-13,UK,"LinkedIn Ads",Desktop
8227,2023-02-22,India,"Facebook Ads",Mobile
8228,2023-02-12,UK,"Facebook Ads",Tablet
8229,2023-10-25,Canada,"Facebook Ads",Mobile
8230,2024-05-25,Canada,"Facebook Ads",Mobile
8231,2023-12-06,Germany,"LinkedIn Ads",Desktop
8232,2024-04-17,UK,"LinkedIn Ads",Tablet
8233,2024-01-18,India,"Google Ads",Desktop
8234,2023-12-05,Australia,"LinkedIn Ads",Mobile
8235,2023-01-08,Australia,"Google Ads",Mobile
8236,2024-04-30,Australia,"LinkedIn Ads",Tablet
8237,2023-04-18,India,"LinkedIn Ads",Tablet
8238,2024-03-23,Canada,Organic,Tablet
8239,2023-01-18,USA,"Google Ads",Mobile
8240,2023-03-15,USA,"Google Ads",Mobile
8241,2024-01-13,Germany,Organic,Tablet
8242,2023-11-10,Germany,"Facebook Ads",Tablet
8243,2024-04-12,USA,"Facebook Ads",Desktop
8244,2023-12-11,Germany,Referral,Tablet
8245,2023-06-28,India,Referral,Mobile
8246,2023-05-05,Canada,"Google Ads",Mobile
8247,2024-04-18,UK,Referral,Desktop
8248,2023-07-28,Canada,Organic,Mobile
8249,2023-06-04,Canada,"Facebook Ads",Desktop
8250,2023-07-28,India,"LinkedIn Ads",Desktop
8251,2023-09-23,Germany,"LinkedIn Ads",Desktop
8252,2023-06-06,Canada,"Google Ads",Mobile
8253,2024-03-24,UK,"Google Ads",Mobile
8254,2024-03-11,Australia,Referral,Tablet
8255,2024-04-22,India,"LinkedIn Ads",Desktop
8256,2023-11-04,UK,Organic,Tablet
8257,2023-11-04,USA,Referral,Tablet
8258,2023-07-28,Germany,Referral,Tablet
8259,2024-02-27,India,Organic,Mobile
8260,2023-10-12,India,Organic,Mobile
8261,2024-02-07,Germany,Organic,Tablet
8262,2023-12-30,UK,"Google Ads",Mobile
8263,2023-11-30,Canada,Referral,Mobile
8264,2024-06-27,UK,Referral,Tablet
8265,2023-08-19,UK,"Facebook Ads",Desktop
8266,2023-04-03,Canada,Organic,Mobile
8267,2023-05-13,Germany,"LinkedIn Ads",Desktop
8268,2023-09-08,Germany,"Google Ads",Tablet
8269,2024-03-25,UK,"LinkedIn Ads",Mobile
8270,2024-05-06,USA,Organic,Desktop
8271,2023-11-28,USA,"Google Ads",Desktop
8272,2024-02-10,UK,Organic,Desktop
8273,2024-06-13,Canada,"LinkedIn Ads",Tablet
